"","STATE.ABBREVIATION","candidate.last","year","X","X1","STATE","DISTRICT","FEC.ID.","incumbent","candidate.first","candidate.name","TOTAL.VOTES","PARTY","PRIMARY","primary.perc","RUNOFF","runoff.perc","GENERAL","GE.perc","woman"
"180","AR","Bledsoe",2010,29510,296,"Arkansas","03","H0AR03063","","Cecile","Bledsoe, Cecile",NA,"R","8,253","13.25%","17,080","48.23%","","",1
"181","AR","Boling",2010,28410,285,"Arkansas","02","H0AR02156","","David","Boling, David",NA,"D","14,800","19.33%","","","","",0
"182","AR","Boozman",2008,178,179,"Arkansas","03","H2AR03176","(I)","John","Boozman, John",NA,"R","Unopposed","","","","215,196","78.53%",0
"183","AR","Boozman",2010,315,316,"Arkansas","S","S0AR00150","","John","Boozman, John",NA,"R","75,010","52.73%","","","451,618","57.90%",0
"184","AR","Brand",2014,16310,164,"Arkansas","03","H4AR03057","","Grant ","Brand, Grant ",NA,"LIB","Unopposed","","","","39,305","20.59%",0
"185","AR","Bryles",2010,27010,271,"Arkansas","01","H0AR01141","","Steve","Bryles, Steve",NA,"D","9,650","10.07%","","","","",0
"186","AR","Causey",2010,267,268,"Arkansas","01","H0AR01109","","Chad","Causey, Chad",NA,"D","25,854","26.98%","39,402","51.47%","78,267","43.48%",0
"187","AR","Clemmer",2014,155,156,"Arkansas","02","H4AR02158 ","","Ann","Clemmer, Ann",NA,"R","12,400","22.83%","","","","",1
"188","AR","Coleman",2010,31910,320,"Arkansas","S","S0AR00036","","Curtis","Coleman, Curtis",NA,"R","6,928","4.87%","","","","",0
"189","AR","Cook",2010,269,270,"Arkansas","01","H0AR01133","","David R.","Cook, David R.",NA,"D","14,158","14.77%","","","","",0
"190","AR","Cotton",2012,22311,224,"Arkansas","04","H2AR04083","","Tom","Cotton, Tom",NA,"R","20,899","57.55%","","","154,149","59.53%",0
"191","AR","Cotton",2014,41441,25,"Arkansas","S","S4AR00103 ","","Tom ","Cotton, Tom ",NA,"R","Unopposed","","","","478,819","56.50%",0
"192","AR","Cowart",2012,22510,226,"Arkansas","04","H2AR04117","","John ","Cowart, John ",NA,"R","1,953","5.38%","","","","",0
"193","AR","Crawford",2010,264,265,"Arkansas","01","H0AR01083","","Rick","Crawford, Rick",NA,"R","14,461","71.79%","","","93,224","51.79%",0
"194","AR","Crawford",2012,2026,203,"Arkansas","01","H0AR01083","(I)","Rick ","Crawford, Rick ",NA,"R","Unopposed","","","","138,800","56.23%",0
"195","AR","Crawford",2014,15010,151,"Arkansas","01","H0AR01083","(I)","Rick ","Crawford, Rick ",NA,"R","Unopposed","","","","124,139","63.25%",0
"196","AR","DeLay",2010,296,297,"Arkansas","03","H2AR03192","","Gunner","DeLay, Gunner",NA,"R","8,088","12.99%","","","","",0
"197","AR","Drake",2008,182,183,"Arkansas","04","H8AR04098","","Joshua","Drake, Joshua",NA,"GRE","","","","","32,603","13.83%",0
"198","AR","Drake",2010,310,311,"Arkansas","04","H8AR04098","","Josh","Drake, Josh",NA,"GRE","","","","","4,129","2.32%",0
"199","AR","Drake",2012,23210,233,"Arkansas","04","H8AR04098","","J. Joshua","Drake, J. Joshua",NA,"GRE","","","","","4,807","1.86%",0
"200","AR","Drown",2010,32810,329,"Arkansas","S","S0AR00135","","Trevor","Drown, Trevor",NA,"IND","","","","","25,234","3.24%",0
"201","AR","Ellington",2012,20310,204,"Arkansas","01","H2AR01071","","Scott","Ellington, Scott",NA,"D","27,936","49.53%","10,028","50.74%","96,601","39.13%",0
"202","AR","Elliott",2010,282,283,"Arkansas","02","H0AR02131","","Joyce","Elliott, Joyce",NA,"D","30,420","39.73%","37,021","53.76%","80,687","38.27%",1
"203","AR","Gallas",2010,308,309,"Arkansas","04","H0AR04061","","Glenn","Gallas, Glenn",NA,"R","7,867","44.63%","","","","",0
"204","AR","Gray",2010,329,330,"Arkansas","S","S0AR00184","","John Laney, III","Gray, John Laney, III",NA,"GRE","","","","","14,430","1.85%",0
"205","AR","Green",2010,271,272,"Arkansas","01","H0AR01166","","Terry G.","Green, Terry G.",NA,"D","5,094","5.32%","","","","",0
"206","AR","Griffin",2010,27910,280,"Arkansas","02","H0AR02107","","Tim","Griffin, Tim",NA,"R","24,610","61.69%","","","122,091","57.90%",0
"207","AR","Griffin",2012,21110,212,"Arkansas","02","H0AR02107","(I)","Tim ","Griffin, Tim ",NA,"R","Unopposed","","","","158,175","55.19%",0
"208","AR","Hall",2012,20410,205,"Arkansas","01","H2AR01055","","Clark M.","Hall, Clark M.",NA,"D","21,861","38.76%","9,737","49.26%","","",0
"209","AR","Halter",2010,325,326,"Arkansas","S","S0AR00168","","Bill","Halter, Bill",NA,"D","140,081","42.53%","124,405","48.00%","","",0
"210","AR","Hamilton",2014,16912,170,"Arkansas","04","H4AR04071","","Ken","Hamilton, Ken",NA,"LIB","Unopposed","","","","7,598","3.69%",0
"211","AR","Hayes",2012,21411,215,"Arkansas","02","H2AR02061","","Chris","Hayes, Chris",NA,"LIB","","","","","6,701","2.34%",0
"212","AR","Hays",2014,15810,159,"Arkansas","02","H4AR02133 ","","Patrick Henry","Hays, Patrick Henry",NA,"D","Unopposed","","","","103,477","43.60%",0
"213","AR","Hendren",2010,320,321,"Arkansas","S","S0AR00085","","Kim","Hendren, Kim",NA,"R","5,551","3.90%","","","","",0
"214","AR","Hercher",2010,331,332,"Arkansas","S","S0AR00192","","Stephan ""Troublemaker""","Hercher, Stephan ""Troublemaker""",NA,"W","","","","","143","0.02%",0
"215","AR","Higgins",2010,275,276,"Arkansas","01","H0AR01158","","Mickey","Higgins, Mickey",NA,"W","","","","","196","0.11%",0
"216","AR","Hill",2014,15412,155,"Arkansas","02","H4AR02141 ","","French ","Hill, French ",NA,"R","29,916","55.08%","","","123,073","51.86%",0
"217","AR","Holloway",2012,20810,209,"Arkansas","01","H2AR01097","","Jacob","Holloway, Jacob",NA,"GRE","","","","","5,015","2.03%",0
"218","AR","Holt",2010,31610,317,"Arkansas","S","S4AR00046","","Jim","Holt, Jim",NA,"R","24,826","17.45%","","","","",0
"219","AR","Hurst",2012,22810,229,"Arkansas","04","H2AR04133","","Q. Byrum","Hurst, Q. Byrum",NA,"D","19,812","35.74%","9,895","39.33%","","",0
"220","AR","Jeffress",2012,22710,228,"Arkansas","04","H2AR04109","","Gene","Jeffress, Gene",NA,"D","23,848","43.02%","15,266","60.67%","95,013","36.69%",0
"221","AR","Kennedy",2008,186,187,"Arkansas","S","S8AR00179","","Rebekah","Kennedy, Rebekah",NA,"GRE","n/a","","","","207,076","20.47%",0
"222","AR","Kennedy",2010,28510,286,"Arkansas","02","H0AR02164","","Patrick","Kennedy, Patrick",NA,"D","5,032","6.57%","","","","",0
"223","AR","Kennedy",2010,28910,290,"Arkansas","02","H0AR02180","","Lewis","Kennedy, Lewis",NA,"GRE","","","","","3,599","1.71%",0
"224","AR","Kennedy",2012,21910,220,"Arkansas","03","H2AR03259","","Rebekah","Kennedy, Rebekah",NA,"GRE","","","","","39,318","16.01%",0
"225","AR","LaFrance",2014,41461,27,"Arkansas","S","S4AR00129","","Nathan ","LaFrance, Nathan ",NA,"LIB","Unopposed","","","","17,210","2.03%",0
"226","AR","Latanich",2012,20510,206,"Arkansas","01","H2AR01063","","Gary","Latanich, Gary",NA,"D","6,605","11.71%","","","","",0
"227","AR","Levi",2010,28810,289,"Arkansas","02","H0AR02172","","Lance","Levi, Lance",NA,"IND","","","","","4,421","2.10%",0
"228","AR","Lincoln",2010,324,325,"Arkansas","S","S8AR00112","(I)","Blanche Lambert","Lincoln, Blanche Lambert",NA,"D","146,579","44.50%","134,756","52.00%","288,156","36.95%",1
"229","AR","Lowry",2010,301,302,"Arkansas","03","H0AR03089","","Steve","Lowry, Steve",NA,"R","2,491","4.00%","","","","",0
"230","AR","Maddox",2010,299,300,"Arkansas","03","H0AR03048","","Kurt","Maddox, Kurt",NA,"R","6,037","9.70%","","","","",0
"231","AR","Matayo",2010,29810,299,"Arkansas","03","H0AR03097","","Doug","Matayo, Doug",NA,"R","6,088","9.78%","","","","",0
"232","AR","McFarland",2008,175,176,"Arkansas","02","H8AR02100","","Deb","McFarland, Deb",NA,"GRE","","","","","64,398","23.22%",0
"233","AR","McPherson",2014,15110,152,"Arkansas","01","H4AR01051 ","","Jackie","McPherson, Jackie",NA,"D","Unopposed","","","","63,555","32.38%",0
"234","AR","Moll",2014,16610,167,"Arkansas","04","H4AR04055 ","","Tommy ","Moll, Tommy ",NA,"R","15,659","45.55%","","","","",0
"235","AR","Moore",2010,3006,301,"Arkansas","03","H0AR03071","","Mike","Moore, Mike",NA,"R","4,801","7.71%","","","","",0
"236","AR","Morrison",2010,32610,327,"Arkansas","S","S0AR00176","","DC","Morrison, DC",NA,"D","42,695","12.96%","","","","",0
"237","AR","Morrison",2012,22910,230,"Arkansas","04","H2AR04125","","DC","Morrison, DC",NA,"D","11,771","21.24%","","","","",0
"238","AR","Neely",2014,16010,161,"Arkansas","02","H4AR02182 ","","Charles","Neely, Charles",NA,"W","","","","","190","0.08%",0
"239","AR","Pangrac",2012,22012,221,"Arkansas","03","H2AR03267","","David","Pangrac, David",NA,"LIB","Unopposed","","","","19,875","8.09%",0
"240","AR","Paxton",2012,20710,208,"Arkansas","01","H2AR01089","","Jessica","Paxton, Jessica",NA,"LIB","","","","","6,427","2.60%",0
"241","AR","Percefull",2014,17013,171,"Arkansas","04","H4AR04030 ","","Janis K.","Percefull, Janis K.",NA,"W","","","","","2","0.00%",0
"242","AR","Pfleegor",2014,41481,29,"Arkansas","S","S4AR00137","","Scott","Pfleegor, Scott",NA,"W","","","","","505","0.06%",0
"243","AR","Ponder",2010,2725,273,"Arkansas","01","H0AR01174","","Ben","Ponder, Ben",NA,"D","4,270","4.46%","","","","",0
"244","AR","Pryor",2008,185,186,"Arkansas","S","S0AR00028","(I)","Mark","Pryor, Mark",NA,"D","Unopposed","","","","804,678","79.53%",0
"245","AR","Pryor",2014,41452,26,"Arkansas","S","S0AR00028 ","(I)","Mark ","Pryor, Mark ",NA,"D","Unopposed","","","","334,174","39.43%",0
"246","AR","Ramey",2010,322,323,"Arkansas","S","S0AR00044","","Fred","Ramey, Fred",NA,"R","1,888","1.33%","","","","",0
"247","AR","Rankin",2010,30710,308,"Arkansas","04","H0AR04079","","Beth Anne","Rankin, Beth Anne",NA,"R","9,761","55.37%","","","71,526","40.15%",1
"248","AR","Rankin",2012,22410,225,"Arkansas","04","H0AR04079","","Beth Anne","Rankin, Beth Anne",NA,"R","13,460","37.07%","","","","",1
"249","AR","Reynolds",2010,318,319,"Arkansas","S","S0AR00069","","Conrad ""Colonel""","Reynolds, Conrad ""Colonel""",NA,"R","7,128","5.01%","","","","",0
"250","AR","Reynolds",2014,15610,157,"Arkansas","02","H4AR02166 ","","Conrad","Reynolds, Conrad",NA,"R","11,994","22.08%","","","","",0
"251","AR","Ross",2008,181,182,"Arkansas","04","H0AR04038","(I)","Mike","Ross, Mike",NA,"D","Unopposed","","","","203,178","86.17%",0
"252","AR","Ross",2010,306,307,"Arkansas","04","H0AR04038","(I)","Mike","Ross, Mike",NA,"D","Unopposed","","","","102,479","57.53%",0
"253","AR","Rule",2012,212,213,"Arkansas","02","H2AR02053","","Herb","Rule, Herb",NA,"D","Unopposed","","","","113,156","39.48%",0
"254","AR","Skoch",2010,297,298,"Arkansas","03","H0AR03022","","Bernie","Skoch, Bernie",NA,"R","7,092","11.39%","","","","",0
"255","AR","Smith",2010,26510,266,"Arkansas","01","H0AR01125","","Princella D.","Smith, Princella D.",NA,"R","5,682","28.21%","","","","",1
"256","AR","Snyder",2008,174,175,"Arkansas","02","H6AR02203","(I)","Vic","Snyder, Vic",NA,"D","Unopposed","","","","212,303","76.54%",0
"257","AR","Standiford",2014,15913,160,"Arkansas","02","H4AR02174 ","","Debbie ","Standiford, Debbie ",NA,"LIB","Unopposed","","","","10,590","4.46%",0
"258","AR","Suits",2008,176,177,"Arkansas","02","H8AR02118","","Danial","Suits, Danial",NA,"W","","","","","665","0.24%",0
"259","AR","Suits",2010,29110,292,"Arkansas","02","H8AR02118","","Danial","Suits, Danial",NA,"W","","","","","14","0.01%",0
"260","AR","Swaney",2014,41471,28,"Arkansas","S","S4AR00111","","Mark H.","Swaney, Mark H.",NA,"GRE","Unopposed","","","","16,797","1.98%",0
"261","AR","Tomlinson",2008,179,180,"Arkansas","03","H8AR03058","","Abel Noah","Tomlinson, Abel Noah",NA,"GRE","","","","","58,850","21.47%",0
"262","AR","Tullis",2012,23110,232,"Arkansas","04","H2AR04141","","Bobby","Tullis, Bobby",NA,"LIB","","","","","4,984","1.92%",0
"263","AR","Wallace",2010,280,281,"Arkansas","02","H0AR02115","","Scott","Wallace, Scott",NA,"R","15,285","38.31%","","","","",0
"264","AR","Ward",2012,213,214,"Arkansas","02","H2AR02079","","Barbara","Ward, Barbara",NA,"GRE","","","","","8,566","2.99%",0
"265","AR","Westerman",2014,1654,166,"Arkansas","04","H4AR04048 ","","Bruce","Westerman, Bruce",NA,"R","18,719","54.45%","","","110,789","53.75%",0
"266","AR","Whitaker",2010,30310,304,"Arkansas","03","H0AR03030","","David","Whitaker, David",NA,"D","Unopposed","","","","56,542","27.56%",0
"267","AR","Willhite",2014,1522,153,"Arkansas","01","H4AR01069","","Brian Scott","Willhite, Brian Scott",NA,"LIB","Unopposed","","","","8,562","4.36%",0
"268","AR","Wills",2010,2839,284,"Arkansas","02","H0AR02123","","Robbie","Wills, Robbie",NA,"D","21,299","27.82%","31,844","46.24%","","",0
"269","AR","Witt",2014,16813,169,"Arkansas","04","H4AR04063 ","","James Lee","Witt, James Lee",NA,"D","Unopposed","","","","87,742","42.57%",0
"270","AR","Womack",2010,294,295,"Arkansas","03","H0AR03055","","Steve","Womack, Steve",NA,"R","19,414","31.18%","18,334","51.77%","148,581","72.44%",0
"271","AR","Womack",2012,21710,218,"Arkansas","03","H0AR03055","(I)","Steve","Womack, Steve",NA,"R","Unopposed","","","","186,467","75.90%",0
"272","AR","Womack",2014,16212,163,"Arkansas","03","H0AR03055 ","(I)","Steve","Womack, Steve",NA,"R","Unopposed","","","","151,630","79.41%",0
"273","AR","Wooldridge",2010,268,269,"Arkansas","01","H0AR01117","","Tim","Wooldridge, Tim",NA,"D","36,809","38.41%","37,156","48.53%","","",0
"274","AS","Al-Sheri",2012,772,78,"American Samoa","00","H2AS00063","","Fatumalala Leulua'iali'i A.","Al-Sheri, Fatumalala Leulua'iali'i A.",NA,"NPA","","","","","300","2.29%",0
"275","AS","Amata",2008,89,90,"American Samoa","00","H4AS00036","","Aumua","Amata, Aumua",NA,"R","n/a","","","","4,350","35.03%",0
"276","AS","Amata",2010,12610,127,"American Samoa","00","H4AS00036","","Aumua","Amata, Aumua",NA,"R","","","","","4,422","40.35%",0
"277","AS","Amata",2012,7410,75,"American Samoa","00","H4AS00036","","Aumua","Amata, Aumua",NA,"CON","","","","","4,420","33.80%",0
"278","AS","Amata",2014,6710,68,"American Samoa","00","H4AS00036","","Aumua","Amata, Aumua",NA,"R","","","","","4,306","42.03%",0
"279","AS","Faleomavaega",2008,87,88,"American Samoa","00","H0AS00018","(I)","Eni F. H.","Faleomavaega, Eni F. H.",NA,"D","n/a","","","","7,499","60.38%",0
"280","AS","Faleomavaega",2010,1259,126,"American Samoa","00","H0AS00018","(I)","Eni F.H.","Faleomavaega, Eni F.H.",NA,"D","","","","","6,182","56.41%",0
"281","AS","Faleomavaega",2012,7311,74,"American Samoa","00","H0AS00018","(I)","Eni F.H.","Faleomavaega, Eni F.H.",NA,"D","","","","","7,221","55.22%",0
"282","AS","Faleomavaega",2014,684,69,"American Samoa","00","H0AS00018","(I)","Eni F. H.","Faleomavaega, Eni F. H.",NA,"D","","","","","3,157","30.81%",0
"283","AS","Jamias",2014,7010,71,"American Samoa","00","H4AS00069","","Mapu S.","Jamias, Mapu S.",NA,"D","","","","","652","6.36%",0
"284","AS","Lancaster",2008,88,89,"American Samoa","00","H8AS00052","","Rosie F. Tago","Lancaster, Rosie F. Tago",NA,"I","n/a","","","","570","4.59%",0
"285","AS","Lancaster",2012,7510,76,"American Samoa","00","H8AS00052","","Rosie F. Tago","Lancaster, Rosie F. Tago",NA,"IND","","","","","697","5.33%",0
"286","AS","Lancaster",2014,7110,72,"American Samoa","00","H8AS00052","","Rosie Fuala'au Tago","Lancaster, Rosie Fuala'au Tago",NA,"IND","","","","","268","2.62%",0
"287","AS","Mata'utia",2012,7610,77,"American Samoa","00","H2AS00055","","Kereti, Jr.","Mata'utia, Kereti, Jr.",NA,"D","","","","","438","3.35%",0
"288","AS","Māta'utia",2014,7411,75,"American Samoa","00","H2AS00055","","Tuā'au Kereti, Jr.","Māta'utia, Tuā'au Kereti, Jr.",NA,"D","","","","","160","1.56%",0
"289","AS","Suitonu-Chapman",2014,7210,73,"American Samoa","00","H4AS00093","","Meleagi","Suitonu-Chapman, Meleagi",NA,"D","","","","","229","2.24%",0
"290","AS","Tuika",2010,127,128,"American Samoa","00","H2AS00030","","Tuika","Tuika, Tuika",NA,"NNE","","","","","356","3.25%",0
"291","AS","Tuika",2014,7313,74,"American Samoa","00","H2AS00030","","Tuika","Tuika, Tuika",NA,"IND","","","","","201","1.96%",0
"292","AS","Tulafono",2014,6913,70,"American Samoa","00","H4AS00085","","Togiola","Tulafono, Togiola",NA,"D","","","","","1,130","11.03%",0
"293","AS","Ude",2014,7512,76,"American Samoa","00","H4AS00077","","Mark","Ude, Mark",NA,"IND","","","","","143","1.40%",0
"294","AZ","Acle",2012,19111,192,"Arizona","S","S2AZ00281","","Luis","Acle, Luis",NA,"W(R)","56","0.01%","","","","",0
"295","AZ","Adair",2010,171,172,"Arizona","03","H0AZ03446 ","","Clay","Adair, Clay",NA,"W(LIB)","1","0.25%","","","","",0
"296","AZ","Adams",2012,13010,131,"Arizona","05","H2AZ06148","","Kirk","Adams, Kirk",NA,"R","38,152","48.15%","","","","",0
"297","AZ","Aguirre",2012,106,107,"Arizona","03","H2AZ03137","","Amanda","Aguirre, Amanda",NA,"D","9,484","25.89%","","","","",1
"298","AZ","Allen",2012,9110,92,"Arizona","01","H2AZ01321","","Kim","Allen, Kim",NA,"W(LIB)/LIB","97","100.00%","","","15,227","6.05%",0
"299","AZ","Anderson",2008,138,139,"Arizona","05","H8AZ05113","","Mark","Anderson, Mark",NA,"R","6,539","13.55%","","","","",0
"300","AZ","Anderson",2012,14211,143,"Arizona","06","H2AZ06189","","Jack","Anderson, Jack",NA,"LIB","287","100.00%","","","10,167","3.47%",0
"301","AZ","Arreguin",2012,10710,108,"Arizona","03","H2AZ03111","","Manny","Arreguin, Manny",NA,"D","3,105","8.48%","","","","",0
"302","AZ","Barber",2012,9512,96,"Arizona","02","H2AZ08094","(I)","Ron ","Barber, Ron ",NA,"D","51,206","82.03%","","","147,338","50.41%",0
"303","AZ","Barber",2014,90,91,"Arizona","02","H2AZ08094","(I)","Ron","Barber, Ron",NA,"D","49,039","100.00%","","","109,547","49.94%",0
"304","AZ","Beauchamp",2010,13310,134,"Arizona","01","H0AZ01267","","Bradley","Beauchamp, Bradley",NA,"R","11,356","15.91%","","","","",0
"305","AZ","Bee",2008,165,166,"Arizona","08","H8AZ08018","","Tim","Bee, Tim",NA,"R","52,671","100.00%","","","140,553","42.82%",0
"306","AZ","Benally Baldenegro",2012,8411,85,"Arizona","01","H2AZ01271","","Wenona","Benally Baldenegro, Wenona",NA,"D","19,247","36.26%","","","","",1
"307","AZ","Biondi",2008,151,152,"Arizona","06","H8AZ06061","","Rick","Biondi, Rick",NA,"LBT","175","100.00%","","","10,137","3.03%",0
"308","AZ","Bitter Smith",2008,136,137,"Arizona","05","H4AZ01061","","Susan","Bitter Smith, Susan",NA,"R","13,212","27.38%","","","","",1
"309","AZ","Bitter Smith",2010,190,191,"Arizona","05","H4AZ01061","","Susan","Bitter Smith, Susan",NA,"R","17,297","24.14%","","","","",1
"310","AZ","Black",2010,147,148,"Arizona","02","H0AZ02141","","Charles","Black, Charles",NA,"R","19,220","19.13%","","","","",0
"311","AZ","Blackman",2010,199,200,"Arizona","05","H0AZ05144 ","","Ryan ","Blackman, Ryan ",NA,"W(GRE)","4","100.00%","","","","",0
"312","AZ","Borowsky",2012,17710,178,"Arizona","09","H2AZ09100","","Lisa","Borowsky, Lisa",NA,"R","3,281","6.59%","","","","",1
"313","AZ","Bowers",2010,134,135,"Arizona","01","H0AZ01275","","Russell ""Rusty""","Bowers, Russell ""Rusty""",NA,"R","10,552","14.78%","","","","",0
"314","AZ","Branch",2010,1651,166,"Arizona","03","H0AZ03388","","Bob","Branch, Bob",NA,"R","1,141","1.45%","","","","",0
"315","AZ","Brown",2008,95,96,"Arizona","01","H8AZ01138","","Jeffrey","Brown, Jeffrey",NA,"D","3,376","5.97%","","","","",0
"316","AZ","Camacho",2014,122,123,"Arizona","07","H2AZ02220 ","","Randy ","Camacho, Randy ",NA,"D","2,330","7.63%","","","","",0
"317","AZ","Campos Schandlbauer",2012,17810,179,"Arizona","09","H2AZ09084","","Leah","Campos Schandlbauer, Leah",NA,"R","2,139","4.30%","","","","",0
"318","AZ","Caplette",2010,2617,262,"Arizona","S","S6AZ00191","","Ray J. ","Caplette, Ray J. ",NA,"W","","","","","7","0.00%",0
"319","AZ","Cardon",2012,187,188,"Arizona","S","S2AZ00190","","Wil","Cardon, Wil",NA,"R","110,150","21.35%","","","","",0
"320","AZ","Carmona",2012,19310,194,"Arizona","S","S2AZ00232","","Richard","Carmona, Richard",NA,"D","289,881","100.00%","","","1,036,542","46.20%",0
"321","AZ","Chavez",2010,259,260,"Arizona","S","S0AZ00327 ","","Santos","Chavez, Santos",NA,"W","","","","","39","0.00%",0
"322","AZ","Cherny",2012,17010,171,"Arizona","09","H2AZ09043","","Andrei","Cherny, Andrei",NA,"D","11,146","29.25%","","","","",0
"323","AZ","Chewning",2008,157,158,"Arizona","07","H8AZ07010","","Gene","Chewning, Gene",NA,"R","5,464","33.17%","","","","",0
"324","AZ","Clark",2010,173,174,"Arizona","03","H0AZ03438","","Leonard ","Clark, Leonard ",NA,"W(GRE)/GRE","5","100.00%","","","3,294","1.58%",0
"325","AZ","Cobb",2008,130,131,"Arizona","04","H8AZ04124","","Joe","Cobb, Joe",NA,"LBT","156","100.00%","","","3,807","3.06%",0
"326","AZ","Cobb",2010,18210,183,"Arizona","04","H8AZ04124","","Joe","Cobb, Joe",NA,"LIB","219","100.00%","","","2,718","2.96%",0
"327","AZ","Cobb",2012,152,153,"Arizona","07","H6AZ07022","","Joe","Cobb, Joe",NA,"LIB","162","100.00%","","","23,338","18.26%",0
"328","AZ","Cobb",2014,12511,126,"Arizona","07","H6AZ07022","","Joe","Cobb, Joe",NA,"LIB","300","100.00%","","","10,715","14.79%",0
"329","AZ","Contreras",2010,17910,180,"Arizona","04","H0AZ04493","","Janet","Contreras, Janet",NA,"R","8,085","60.10%","","","25,300","27.53%",1
"330","AZ","Coons",2010,197,198,"Arizona","05","H0AZ05136","","Nick","Coons, Nick",NA,"LIB","306","100.00%","","","10,127","4.77%",0
"331","AZ","Crum",2008,113,114,"Arizona","02","H6AZ00027","","William","Crum, William",NA,"GRE","118","100.00%","","","3,616","1.07%",0
"332","AZ","Crump",2010,1636,164,"Arizona","03","H0AZ03347","","Sam","Crump, Sam",NA,"R","3,886","4.92%","","","","",0
