"","Year","Candidate","C10","M01","M10","M20","M30","M40","M50","S10","S20","S50","R10","cluster","X_first_score","X_second_score"
"967",2012,"H2AZ09019",0.996740186508549,0,0,0,0.00325981349145093,0,0,0,0,0,0,5,-0.674300645423026,-0.0691311675285674
"968",2012,"H2CA06259",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"969",2012,"H2CA26109",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"970",2012,"H2CA31109",0.2026286966046,0,0.7973713033954,0,0,0,0,0,0,0,0,7,0.121153966601711,0.151868391924436
"971",2012,"H2CA31117",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"972",2012,"H2CA36306",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"973",2012,"H2CA49218",0.0152193375111907,0,0,0,0,0,0,0,0,0,0.984780662488809,6,0.312298940222268,0.203107267009319
"974",2012,"H2CA50026",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"975",2012,"H2CA50158",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"976",2012,"H2CA52089",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"977",2012,"H2CO03138",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"978",2012,"H2CO05091",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"979",2012,"H2CO06123",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"980",2012,"H2CT05131",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"981",2012,"H2FL04112",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"982",2012,"H2FL06109",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"983",2012,"H2FL08063",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"984",2012,"H2FL10150",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"985",2012,"H2FL13188",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"986",2012,"H2FL14053",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"987",2012,"H2FL22072",0.944269664299469,0,0,0,0,0,0.0327329482037507,0,0,0,0.0229973874967804,5,-0.624652783831324,-0.0548516391192897
"988",2012,"H2FL22080",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"989",2012,"H2GA10117",0.661469072164948,0,0,0,0.0163659793814433,0,0,0,0,0,0.322164948453608,5,-0.333951907080432,0.0105845655096733
"990",2012,"H2HI00015",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"991",2012,"H2IA02061",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"992",2012,"H2IA02079",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"993",2012,"H2IA04117",0.451263537906137,0,0,0,0.548736462093863,0,0,0,0,0,0,1,0.00265709633112627,-0.428818132302668
"994",2012,"H2IL02149",0.575399906817829,0,0.137288398819692,0,0,0,0.0543562665010095,0,0,0,0.232955427861469,5,-0.255602217574204,0.0442593133267827
"995",2012,"H2IL06033",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"996",2012,"H2IL10068",0.555555555555556,0,0,0,0,0,0,0,0,0,0.444444444444444,6,-0.231255040175994,0.0549130256760478
"997",2012,"H2IL13138",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"998",2012,"H2IL17071",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"999",2012,"H2IN09142",0.980999296270232,0,0,0,0,0,0,0,0,0,0.0190007037297678,5,-0.659232345746877,-0.0617704581988454
"1000",2012,"H2MA04040",0.135296476143805,0,0,0.00579141978883592,0.0182652470263287,0,0,0,0.0454403706508665,0,0.795206486390163,6,0.193856781305491,0.150147070307505
"1001",2012,"H2MA04073",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1002",2012,"H2MD02236",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1003",2012,"H2MD05155",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1004",2012,"H2MI03148",0.378394070835753,0,0,0,0.0409850063185218,0,0,0,0.580620922845726,0,0,4,-0.0632298062272201,0.0343026214565117
"1005",2012,"H2MI06075",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1006",2012,"H2MI11117",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1007",2012,"H2MI11133",0.904502697798787,0,0,0,0,0,0,0,0.0954973022012128,0,0,5,-0.585541101046258,-0.0458779727312476
"1008",2012,"H2MI12131",0.695542046605876,0,0,0,0.304457953394124,0,0,0,0,0,0,5,-0.300502036203949,-0.267741034724115
"1009",2012,"H2MN02130",0.204664445502142,0,0.42836744407425,0,0,0.366968110423608,0,0,0,0,0,7,0.0972070969702751,0.11787521049715
"1010",2012,"H2MS02120",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1011",2012,"H2MS02138",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1012",2012,"H2MT00047",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1013",2012,"H2MT00070",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1014",2012,"H2NC02170",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1015",2012,"H2NH01148",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1016",2012,"H2NJ03183",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1017",2012,"H2NM01102",0.00266260935717003,0,0,0,0,0,0,0,0,0.99733739064283,0,3,0.410937387173061,0.609805933553188
"1018",2012,"H2NV00035",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1019",2012,"H2NV04011",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1020",2012,"H2NY00036",0.993468203079968,0,0,0,0,0,0,0,0.00653179692003203,0,0,5,-0.671998544350666,-0.0655382054004737
"1021",2012,"H2NY00051",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1022",2012,"H2NY01067",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1023",2012,"H2NY09086",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1024",2012,"H2NY10092",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1025",2012,"H2NY13088",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1026",2012,"H2NY22113",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1027",2012,"H2NY22139",0.998586353855554,0,0,0,0.00141364614444617,0,0,0,0,0,0,5,-0.676591810922651,-0.0679138059215939
"1028",2012,"H2OH02085",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1029",2012,"H2OH03067",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1030",2012,"H2OH13033",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1031",2012,"H2OH14064",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1032",2012,"H2OR01133",0.998277866276316,0,0,0.00172213372368364,0,0,0,0,0,0,0,5,-0.676730430320401,-0.0666737792180489
"1033",2012,"H2PA04176",0.63806113313723,0,0.253740887581532,0.0858166005883105,0.0223813786929275,0,0,0,0,0,0,5,-0.315635346759136,0.0032445322869562
"1034",2012,"H2PA07070",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1035",2012,"H2PA08102",0.893668301811892,0,0.106331698188108,0,0,0,0,0,0,0,0,5,-0.571730612615463,-0.0377973822386736
"1036",2012,"h2pa15107",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1037",2012,"H2SC07066",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1038",2012,"H2TX10097",0.898339003402041,0,0,0.0360216129677807,0.0656393836301781,0,0,0,0,0,0,5,-0.563088343523263,-0.103824561291175
"1039",2012,"H2TX14149",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1040",2012,"H2TX15062",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1041",2012,"H2TX23124",0.975324108346146,0,0,0,0,0,0,0,0,0.0246758916538542,0,5,-0.651395397525728,-0.0502367262933833
"1042",2012,"H2TX34030",0.37907304535279,0,0.185722576900754,0,0.0642566951330735,0.145095763203714,0,0,0,0.215570848188376,0.0102810712212918,4,-0.0297738890895091,0.117330610748088
"1043",2012,"H2UT01193",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1044",2012,"H2UT01235",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1045",2012,"H2UT02357",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1046",2012,"H2UT03249",0.878216668431642,0,0,0,0,0,0,0,0,0,0.121783331568358,5,-0.555837635912949,-0.0335809845968201
"1047",2012,"H2VA03054",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1048",2012,"H2VA05042",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1049",2012,"H2VA06180",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1050",2012,"H2WI02124",0.421988150098749,0,0,0.159973666886109,0.0888742593811718,0,0,0,0,0.32916392363397,0,4,-0.0584463972248608,0.126382333872199
"1051",2012,"H4CA49032",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1052",2012,"H4IL15055",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1053",2012,"H4PA13124",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1054",2012,"H4TX06117",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1055",2012,"H4TX28046",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1056",2012,"H6CA24048",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1057",2012,"H6CO01141",0.0201409869083585,0,0,0,0,0,0,0.979859013091641,0,0,0,4,0.230279260882799,0.0971750884481668
"1058",2012,"H6CO07023",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1059",2012,"H6IA03144",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1060",2012,"H6IL02124",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1061",2012,"H6IL06117",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1062",2012,"H6IL06141",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1063",2012,"H6MD03177",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1064",2012,"H6MD06147",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1065",2012,"H6NJ08118",0.285714285714286,0,0,0,0,0.714285714285714,0,0,0,0,0,4,-0.00479180845433089,0.0639858298829349
"1066",2012,"H6NY03031",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1067",2012,"H6NY25125",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1068",2012,"H6OH04082",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1069",2012,"H6OH06095",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1070",2012,"H6OH13133",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1071",2012,"H6TX09033",0.970290128323792,0,0,0,0,0,0,0,0,0.0297098716762081,0,5,-0.645897326489891,-0.0468206955704415
"1072",2012,"H8AZ01104",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1073",2012,"H8CA22089",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1074",2012,"H8CA36097",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1075",2012,"H8CA41063",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1076",2012,"H8FL25015",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1077",2012,"H8IL14067",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1078",2012,"H8MI09068",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1079",2012,"H8NC07044",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1080",2012,"H8NM01224",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1081",2012,"H8NM01257",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1082",2012,"H8NM03196",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1083",2012,"H8NV01071",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1084",2012,"H8NV03036",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1085",2012,"H8NY20056",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1086",2012,"H8OH01043",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1087",2012,"H8OH07099",0.32525731467561,0,0,0,0,0.0130102925870244,0,0,0.661732392737366,0,0,4,-0.0230005737625531,0.0816381964197067
"1088",2012,"H8OH15076",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1089",2012,"H8UT02214",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1090",2012,"P20002564",0.274748045587266,0,0.141282848262221,0,0,0,0,0,0,0,0.583969106150513,6,0.0507605590961116,0.131956593238872
"1091",2012,"P20004685",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1092",2012,"P80003338",0.99886562654522,0,0.000400989272785163,0.000216463694579526,0,0,0,0,0.00051692048741506,0,0,5,-0.677238698793537,-0.0667186608150875
"1093",2012,"P80003353",1.23576228797714,0.01801307172589,-0.253787608591803,0,0,0,0,0,0,1.22488887736052e-05,0,5,-0.915156395253647,-0.132744502336251
"1094",2012,"P80003411",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1095",2012,"S0CA00199",0.00116368846969404,0,0.953900327110572,0.000276538915223658,0.00150983890495675,7.94652055240397e-05,0,0.000158930411048079,0,0,0.0429112109829814,7,0.323623190112303,0.205694042134692
"1096",2012,"S0CA00306",0.103979088004647,0,0.438571013650886,0,0.457449898344467,0,0,0,0,0,0,7,0.329108853060242,-0.248251696248441
"1097",2012,"S0CT00151",0.0657865677829654,0.584520405012335,0.000139220510609654,0.00174754636661247,0.00840226032483243,0.00170340972883904,0.291880478646133,0,0.0001353523558385,0.000642543486986139,0.0450422157848486,2,0.226573197220632,0.118932339322691
"1098",2012,"S0CT00219",0.44,0,0,0,0,0,0.08,0,0,0,0.48,6,-0.120800732246715,0.0788953410550118
"1099",2012,"S0IN00053",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1100",2012,"S0MA00091",0.0108523932654548,0,0.000657720803966959,0,0.0284689936226875,0.00862130112650808,0.438480535977973,0,0,0.0322412158807333,0.480677839322677,6,0.29388803276837,0.147716842309725
"1101",2012,"S0MA00109",0.00381186916090846,0.897091708513871,2.70861256764244e-05,0.000380031241395318,2.72409035374325e-05,0.0123580319417135,0.0547783098639363,0,0.00739208745650807,0,0.0241336347924535,2,0.294918207916334,0.146795225901865
"1102",2012,"S0MI00056",0.0163042442693789,0.797564984442407,0.0867597793355366,0,0.0240269359128803,0.0169866753046769,0.00225971476217596,0,0.0556036621211255,0.000494003851818605,0,2,0.292284749645502,0.129120964352279
"1103",2012,"S0ND00069",0.0556907601200617,0,0.442427192342013,0.0619858846434656,0,0,0.0616532814147806,0,0,0,0.378242881479679,7,0.261473793761135,0.180235391575005
"1104",2012,"S0NV00203",0.0764287464128229,0.242832207601316,0.482656873381396,0,0,0,0.041558759711626,0,0.143137117659411,4.37460628543431e-05,0.0133425491705746,7,0.234794302945503,0.160570148258476
"1105",2012,"S0NY00410",0.00310494483913409,0.879343906004143,0,0,0.0438812850381391,0.0249257831092474,7.33340655907682e-05,0,0.0223270274702694,0.000563816560413513,0.0257799029130631,2,0.309142220569426,0.110682970721839
"1106",2012,"S0NY00600",0.816683484695594,0,0.143289606458123,0.0145055499495459,0.0255213588967373,0,0,0,0,0,0,5,-0.489391381797493,-0.0418893338608241
"1107",2012,"S0PA00491",0.659480909480909,0,0,0.0723938223938224,0,0,0,0,0,0.268125268125268,0,5,-0.317579417111338,0.12790864991055
"1108",2012,"S0TX00142",0.030339928970066,0,0,0,0.657635717909691,0,0.0126839167935058,0,0.121765601217656,0,0.177574835109082,1,0.446612029605455,-0.422759122880061
"1109",2012,"S0TX00217",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1110",2012,"S0UT00066",0.147132251629753,0.822752791658955,0,0.00462705904127337,0.0221975445740021,0.00123388241100623,0,0,0,0.00205647068501039,0,2,0.162738907043669,0.0982559785754263
"1111",2012,"S0VA00054",0.107328273526249,0.223887192672345,0,0.00524728364998331,0.00554394986340993,0,0.127603555050124,0,0.0988887378088728,0,0.431501007429016,6,0.202028190895682,0.141478342220925
"1112",2012,"S0WA00258",0.234151596265587,0,0.109420904876934,0,0,0,0,0,0,0,0.656427498857479,6,0.0917034395177408,0.143084281289248
"1113",2012,"S0WV00090",0.0738742569889846,0,0,0.0420275275068787,0.00515704388723687,0.273383623767466,0.123058174628614,0,0.37142458180341,0,0.11107479141741,4,0.212855385555412,0.121691132130112
"1114",2012,"S2AZ00141",0.0643144252334582,0.730872238803825,0,0.000276254362842668,0.020605785446954,0.122826663386278,0,0,0.0374270763516754,0.00229415826648379,0.0213833981484828,2,0.23949695053658,0.115305292122982
"1115",2012,"S2AZ00166",0.960067858541041,0,0.0399321414589586,0,0,0,0,0,0,0,0,5,-0.638307446385624,-0.0560216970771026
"1116",2012,"S2AZ00182",0.0854889114801009,0,0,0,0,0.254960653639068,0.0329455175270153,0,0.348281185285591,0,0.278323732068225,4,0.211276976781191,0.138926586089776
"1117",2012,"S2AZ00190",0.0209508998000444,0,5.33214841146412e-05,0.002099533437014,0.0162752721617418,0,0.482308375916463,0,0.116525216618529,0,0.361787380582093,4,0.27133460439986,0.133446965137937
"1118",2012,"S2AZ00216",0.536388974914834,0,0.411582533292041,0.0520284917931248,0,0,0,0,0,0,0,7,-0.216849719944894,0.0552843447727397
"1119",2012,"S2AZ00224",0.0409111344222988,0,0,0,0,0,0,0,0,0,0.959088865577701,6,0.286454145799345,0.196060957277371
"1120",2012,"S2AZ00232",0.540651898546356,0,0,0.0219085267855051,0.0133134870121655,0,0,0,0.403899708396525,0.000702847155733749,0.0195235321037153,4,-0.228347592122421,0.0232442505968209
"1121",2012,"S2AZ00307",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1122",2012,"S2CA00633",0.560074704295497,0,0.0871550114131562,0.124507159161652,0,0,0,0,0.228263125129695,0,0,5,-0.252313142386338,0.0296409105811859
"1123",2012,"S2CA00641",0.631703614057181,0,0,0,0.0356145042017265,0.00115571328497873,0.0444677040828843,0,0,0.000272573887966681,0.286785890485263,5,-0.302751469085617,-0.00350408972319037
"1124",2012,"S2CA00666",0.735993860322333,0,0,0,0,0.264006139677667,0,0,0,0,0,5,-0.429394707808972,-0.0185749427700527
"1125",2012,"S2CA00682",0.0365295320972822,0,0,0,0.00245153748741761,0,0.0324706951975842,0,0,0,0.928548235217716,6,0.289088337252906,0.191844275399531
"1126",2012,"S2CA00690",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1127",2012,"S2CA00708",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1128",2012,"S2CA00716",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1129",2012,"S2CA00724",0.294506612410987,0,0,0,0,0.705493387589013,0,0,0,0,0,4,-0.0130827628258281,0.0623737174833685
"1130",2012,"S2CA00740",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1131",2012,"S2CT00132",0.000638652981515964,0.853015151687179,0.00468288750624461,0.000918666833189518,0.0043591614060584,0.0783363231754394,0.00780575866297289,0,0.0472990655797266,0.00294433216767337,0,2,0.298383592261097,0.143747553326427
"1132",2012,"S2CT00140",0.0208134184872193,0.00718567568214926,0.76265822095735,0,0.0164943919067517,0.079340746918325,0,0.00190529279450927,0.0647636239322195,0.0333306477777754,0.0135079815437009,7,0.303368822190484,0.188515413079363
"1133",2012,"S2CT00157",0.0026477894143017,0,0.0454946634759743,0,0,0.00227473317379871,0.186528120251495,0.00409451971283768,0.224543461052019,0,0.534416712919574,6,0.303164650731834,0.175980434248205
"1134",2012,"S2CT00165",0.150784815028317,0.41626659508649,0,0,0,0.0302396909144514,0,0,0.0715068360535267,0,0.331202062917215,2,0.160516942621726,0.134968937467345
"1135",2012,"S2CT00173",0.233872111158372,0,0,0.730575641570963,0.000106337728626117,0.0354459095420388,0,0,0,0,0,4,0.0406638892075782,0.070053875478642
"1136",2012,"S2CT00181",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1137",2012,"S2DE00064",0.121998284734134,0,0.0268010291595197,0,0,0,0,0,0,0,0.851200686106346,6,0.204796064165774,0.173827148206387
"1138",2012,"S2DE00080",0.0504718054655906,0.14537560616936,0.514968225346195,0,0.015073265524063,0.0112918191208137,0,0,0.262819278373978,0,0,7,0.265139088232002,0.155919673818834
"1139",2012,"S2FL00193",0.00969370604054613,0,0,0,0,0.0885007240380637,0.282827368638808,0,0.0808078196110881,0,0.538170381671494,6,0.289057000938487,0.165013615802952
"1140",2012,"S2FL00201",0.015843621399177,0,0,0.471913580246914,0,0,0.0308641975308642,0,0,0,0.481378600823045,6,0.277480522213562,0.154897894074427
"1141",2012,"S2FL00227",0.0158769737375896,0.0538170635415368,0,0,0.104984336750949,0.152059177991107,0.14425822691625,0,0.09913461291095,0.0852148032050787,0.344654804946539,4,0.318834622516017,0.103199165340103
"1142",2012,"S2FL00300",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1143",2012,"S2FL00326",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1144",2012,"S2FL00334",0.00386617054225075,0.673644683472416,0,0.000195201578991469,0.0056670525182245,0,0.111526203251705,0,0.0664808786243409,0,0.138619810012072,2,0.296794447682207,0.147135598817317
"1145",2012,"S2FL00359",0.453865336658354,0,0,0.546134663341646,0,0,0,0,0,0,0,4,-0.165942172157761,0.0306519438568067
"1146",2012,"S2FL00375",0.114197600342165,0,0,0,0,0.0562771537266731,0.52000090043446,0,0.0675325844720077,0,0.241991761024694,4,0.16924984699779,0.117130221936107
"1147",2012,"S2HI00106",0.00856073992960707,0.770879832596066,0.00044275599796016,0.000474117881149005,0.000231656263218441,0.04469437317742,0.0789895148527507,0,0.0631103872401938,0.000519447661892545,0.0320971743997428,2,0.287889282531757,0.144659320034492
"1148",2012,"S2HI00114",0.0218164883338481,0.000168172402585327,0.65564404370542,0.00235603067852713,0.155323384210875,0.113886027622317,0,0,0.032735404980167,0.0180704480662599,0,7,0.333126647895987,0.0513847398262057
"1149",2012,"S2IN00083",0.0366945923134795,0,0.83793674489325,0.00327864901089314,0.0169695523256182,0.0524249951003016,0.00914781599893787,0,0.0354710506850094,0,0.00807659967251048,7,0.286535315254882,0.173691948471757
"1150",2012,"S2IN00091",0.000111916631063188,0.866111895926486,0,0,0.0407096745492348,0.0307502135509216,0,0,0.0529108256677436,-0.00461656103135652,0.0140220347059069,2,0.309906565562534,0.11099425304201
"1151",2012,"S2IN00109",0.431886982845611,0,0,0,0.56811301715439,0,0,0,0,0,0,1,0.0267041549730622,-0.441595020727417
"1152",2012,"S2MA00113",0.252088507563784,0,0,0,0.00846692255588169,0,0,0,0,0.457213818017611,0.282230751862723,3,0.115438169321837,0.315103468331586
"1153",2012,"S2MA00121",0.904735141211184,0,0.0952648587888155,0,0,0,0,0,0,0,0,5,-0.582826998846672,-0.0408348357310475
"1154",2012,"S2MA00139",0.0691949434464404,0,0.0159680638722555,0,0,0,0.582168995342648,0,0,0,0.332667997338656,4,0.215819374462781,0.13219825082752
"1155",2012,"S2MA00147",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"1156",2012,"S2MA00154",0.487983602357161,0,0,0.255803228285934,0,0,0,0,0,0.256213169356905,0,5,-0.15850812717562,0.152613634670987
"1157",2012,"S2MA00170",0.0401877229690479,0.75394450092558,7.93026861934552e-05,0.00703461820720359,0.107563872586313,0.0401296264085699,0.00793297078494915,0,0.0161336909355796,0.000997510306852639,0.0259961841897113,2,0.288388020217026,0.0460985968741682
"1158",2012,"S2MD00198",0.023968660477592,0,0.863625290259062,0,0.0095034766315591,0.000107953161282383,0,0,0.0224902419338298,0,0.0803043775366744,7,0.302119632947101,0.190800535222945
"1159",2012,"S2MD00370",0.741491149402269,0.000783623999791034,0.0107878903971232,0,0.0852931189105885,0,0,0,0.0833166450444489,0.0173703319953679,0.0609572402504114,5,-0.399650153605288,-0.0731763647447036
"1160",2012,"S2MD00388",0.179907507147543,0,0.483935238804882,0,0,0,0.0283471964622699,0,0,0.0111363986101775,0.296673658975127,7,0.143949132908455,0.159807579855335
"1161",2012,"S2ME00042",0.414241622574956,0,0.241328630217519,0,0.0137786596119929,0,0,0,0,0,0.330651087595532,6,-0.0866532543926059,0.0808541956220986
"1162",2012,"S2ME00067",0.196644810679898,0,0,0,0,0,0.212652844231792,0,0,0.59070234508831,0,3,0.165344055920372,0.371693258678071
"1163",2012,"S2ME00075",0.0107235301368175,0,0,0,0.0288836846213895,0,0.0493035868359423,0,0,0.513579029541066,0.397510168864785,3,0.364332920137046,0.380276998886108
"1164",2012,"S2ME00083",0.115359033708463,0,0,0,0.00667784074281001,0,0.851358182350281,0,0.0266049431984463,0,0,4,0.15061368957493,0.0859375648534602
