"","Year","Candidate","C10","M01","M10","M20","M30","M40","M50"
"445","2010","H0PA12132","1.08759155536407","0","0","0","0","-0.0875915553640672","0"
"446","2010","H0PA15101","1","0","0","0","0","0","0"
"447","2010","H0PA17065","1","0","0","0","0","0","0"
"448","2010","H0RI01073","0.909965034965035","0","0","0","0.090034965034965","0","0"
"449","2010","H0SC01287","0.747687132043734","0","0","0.252312867956266","0","0","0"
"450","2010","H0SC05031","1","0","0","0","0","0","0"
"451","2010","H0SD00054","1","0","0","0","0","0","0"
"452","2010","H0TN06273","1","0","0","0","0","0","0"
"453","2010","H0TX29075","1","0","0","0","0","0","0"
"454","2010","H0TX30040","0.214349121701223","0","0.300202290869851","0.0068904296288474","0","0.0478139055997941","0.430744252200284"
"455","2010","H0TX30057","1","0","0","0","0","0","0"
"456","2010","H0VA01169","1","0","0","0","0","0","0"
"457","2010","H0VA02084","1","0","0","0","0","0","0"
"458","2010","H0VA02126","0.117219414249117","0","0","0.00576980775000577","0","0","0.877010778000877"
"459","2010","H0VA05061","1","0","0","0","0","0","0"
"460","2010","H0VA05095","0.985274086072967","0","0","0","0.0147259139270331","0","0"
"461","2010","H0VA05111","1","0","0","0","0","0","0"
"462","2010","H0VA07042","1","0","0","0","0","0","0"
"463","2010","H0VA08040","1","0","0","0","0","0","0"
"464","2010","H0VA09055","1","0","0","0","0","0","0"
"465","2010","H2AZ07070","1.02203872057614","0","0","0","0","-0.0220387205761408","0"
"466","2010","H2CA27107","1","0","0","0","0","0","0"
"467","2010","H2CA50034","1","0","0","0","0","0","0"
"468","2010","H2HI02110","1","0","0","0","0","0","0"
"469","2010","H2IL08088","1","0","0","0","0","0","0"
"470","2010","H2KY03156","1","0","0","0","0","0","0"
"471","2010","H2NY01067","1","0","0","0","0","0","0"
"472","2010","H2OK01093","1","0","0","0","0","0","0"
"473","2010","H2SC02042","1","0","0","0","0","0","0"
"474","2010","H2SC05052","1","0","0","0","0","0","0"
"475","2010","H2SD00092","1","0","0","0","0","0","0"
"476","2010","H4CA23011","1","0","0","0","0","0","0"
"477","2010","H4CA50055","1","0","0","0","0","0","0"
"478","2010","H4IN04149","0.486591672442288","0","0.513408327557712","0","0","0","0"
"479","2010","H4MI07103","1","0","0","0","0","0","0"
"480","2010","H4TN06051","0.362753875050468","0","0.0266470061614619","0.00630189407902821","0","0.604297224709042","0"
"481","2010","H4TX17072","1","0","0","0","0","0","0"
"482","2010","H4TX28046","1","0","0","0","0","0","0"
"483","2010","H6AR01072","1","0","0","0","0","0","0"
"484","2010","H6AZ05067","0.999687751750151","0","0","0","0.00031224824984856","0","0"
"485","2010","H6AZ08038","0.999852115633744","0","0","0","0.000147884366256337","0","0"
"486","2010","H6CA26183","1","0","0","0","0","0","0"
"487","2010","H6CA46033","0.634920634920635","0","0","0.365079365079365","0","0","0"
"488","2010","H6CO07023","1","0","0","0","0","0","0"
"489","2010","H6GA13013","0.272727272727273","0","0","0","0","0.727272727272727","0"
"490","2010","H6IL10119","1","0","0","0","0","0","0"
"491","2010","H6IL17155","1","0","0","0","0","0","0"
"492","2010","H6NY19144","1","0","0","0","0","0","0"
"493","2010","H6NY24128","1","0","0","0","0","0","0"
"494","2010","H6NY25125","1","0","0","0","0","0","0"
"495","2010","H6NY29168","1","0","0","0","0","0","0"
"496","2010","H6OH15104","0.991109036552973","0","0","0","0","0.00889096344702653","0"
"497","2010","H6OH18157","1","0","0","0","0","0","0"
"498","2010","H6PA04110","1","0","0","0","0","0","0"
"499","2010","H6PA07097","1","0","0","0","0","0","0"
"500","2010","H6PA07105","1","0","0","0","0","0","0"
"501","2010","H6PA08194","0.999138431368308","0","0","0","0.000447006319371596","0.000414562312320431","0"
"502","2010","H6PA10109","1.08781478121895","0","0","0","0","-0.0878147812189538","0"
"503","2010","H6TX22101","1","0","0","0","0","0","0"
"504","2010","H6WI08122","1","0","0","0","0","0","0"
"505","2010","H8AL02130","1","0","0","0","0","0","0"
"506","2010","H8AZ01104","1","0","0","0","0","0","0"
"507","2010","H8CA20059","1","0","0","0","0","0","0"
"508","2010","H8CO04067","0.999724696891277","0","0","0","0.000275303108722704","0","0"
"509","2010","H8IL14067","1","0","0","0","0","0","0"
"510","2010","H8ME01120","1","0","0","0","0","0","0"
"511","2010","H8MI07096","0.999821716372142","0","0","0","0.000178283627857887","0","0"
"512","2010","H8MI09068","1","0","0","0","0","0","0"
"513","2010","H8MS01061","1","0","0","0","0","0","0"
"514","2010","H8NC04074","0.993873800285889","0","0","0","0.00612619971411068","0","0"
"515","2010","H8NJ03156","1","0","0","0","0","0","0"
"516","2010","H8NJ12074","1","0","0","0","0","0","0"
"517","2010","H8NM01224","1","0","0","0","0","0","0"
"518","2010","H8NM02032","1","0","0","0","0","0","0"
"519","2010","H8NM03196","1","0","0","0","0","0","0"
"520","2010","H8NV03036","1.01910828025478","0","0","0","-0.0191082802547771","0","0"
"521","2010","H8NY13077","1","0","0","0","0","0","0"
"522","2010","H8OH01068","0.99958861618713","0","0","0","0.000411383812869731","0","0"
"523","2010","H8OH16058","1.01748621659513","0","0","0","0","-0.0174862165951334","0"
"524","2010","H8PA03084","1","0","0","0","0","0","0"
"525","2010","H8PA12044","0.0566940821859711","0.000681601308674513","0.371881674012814","0.0159797640144802","0","0.548292210054377","0.00647066842368337"
"526","2010","H8SC02080","1","0","0","0","0","0","0"
"527","2010","H8TX28013","1","0","0","0","0","0","0"
"528","2010","H8VA11021","1","0","0","0","0","0","0"
"529","2010","P80003338","1","0","0","0","0","0","0"
"530","2010","S0AK00121","0.139292192563696","0","0.380038555241008","0.263037060086977","0.113434376399335","0.0795315690009791","0.0246662467080048"
"531","2010","S0AK00139","0.0295646262334517","0.640011102574108","0","0.0149301463045726","0","0.315494124887868","0"
"532","2010","S0AL00164","0.423076923076923","0","0.576923076923077","0","0","0","0"
"533","2010","S0AR00036","0.00307909519661149","0","0.0153654360299198","0","0","0.396677581182973","0.584877887590495"
"534","2010","S0AR00051","0.621099864343108","0","0.23124282583742","0.147657309819472","0","0","0"
"535","2010","S0AR00069","0.605836719615811","0","0.126523827114887","0.267639453269302","0","0","0"
"536","2010","S0AR00077","0.378200468137118","0","0","0","0.221981673949687","0.00551219473225912","0.394305663180936"
"537","2010","S0AR00085","0.20291693088142","0","0.773493975903614","0.0235890932149651","0","0","0"
"538","2010","S0AR00135","0.956884315117104","0","0.0301632363378282","0","0.0129524485450674","0","0"
"539","2010","S0AR00143","0.5253804017042","0","0.394522215459525","0","0","0.0800973828362751","0"
"540","2010","S0AR00150","0.00628566596541218","0","0.186545651154507","0","0","0.0166558617102239","0.790512821169856"
"541","2010","S0AR00168","0.0474440544098289","0","0.00107952052335554","0.0110420240137221","0.0476459970481471","0.79645428617017","0.096334117834776"
"542","2010","S0AZ00186","0.0335429769392034","0","0.966457023060797","0","0","0","0"
"543","2010","S0AZ00202","0.199069286452947","0","0","0","0","0","0.800930713547053"
"544","2010","S0AZ00251","0.0476463255372195","0","0.286113914282322","0.000293096283984329","0.0146763326605722","0.0598836519054969","0.591386679330405"
"545","2010","S0AZ00269","0.0182172754946728","0","0.0523211567732116","0.29119101978691","0.60259703196347","0.0356735159817352","0"
"546","2010","S0AZ00277","0.142360334343414","0","0.666653108539586","0","0.00795184153261069","0.183034715584389","0"
"547","2010","S0AZ00293","0.576014405762305","0","0.313373349339736","0.00480192076830732","0.0529891956782713","0.0528211284513806","0"
"548","2010","S0AZ00301","0.01143583227446","0","0.797966963151207","0","0.190597204574333","0","0"
"549","2010","S0CA00298","0.254979570789462","0.232033569821223","0.145317839407955","0.0168196032112732","0.116690136736152","0.0371037356045422","0.197055544429393"
"550","2010","S0CA00306","0.519209659714599","0","0","0","0.480790340285401","0","0"
"551","2010","S0CA00330","0.00308954324699964","0","2.11386324361745e-05","3.30291131815227e-05","0.249968952633609","0.482654430921592","0.264232905452182"
"552","2010","S0CO00211","0.0826844469808389","0.0753339901459184","0.829856674786914","0.000888329557134177","0.000936360160436411","0.00967260637240706","0.000627591996350621"
"553","2010","S0CO00237","0.33404275412667","0","0","0.00198323023684086","0.259054390426529","0.185684990185034","0.219234635024925"
"554","2010","S0CO00245","1","0","0","0","0","0","0"
"555","2010","S0CO00278","1","0","0","0","0","0","0"
"556","2010","S0CO00286","0.0145476356521801","0","0.931762734536592","0.00392729038385098","0.0100062598628543","0.039756079564523","0"
"557","2010","S0CO00294","0.222123849386386","0","0.712610808866382","0.00448533656058202","0.00036250777300321","0","0.0604174974136465"
"558","2010","S0CO00310","0.0221212277711787","0.680421422300263","0","0","0.0839918056774949","0.170428136135929","0.0430374081151337"
"559","2010","S0CO00344","0.754738655944859","0","0.245261344055141","0","0","0","0"
"560","2010","S0CT00094","1","0","0","0","0","0","0"
"561","2010","S0CT00102","0.0089737236880511","0","0.00223324893598246","0","0.281694825514699","0.258412017458712","0.448686184402555"
"562","2010","S0CT00110","1","0","0","0","0","0","0"
"563","2010","S0CT00151","0.898170591152618","0","0.000722248723202308","0.0825035472131422","3.0043624093274e-05","0","0.0185735692869439"
"564","2010","S0CT00169","0.0163928066134403","0.4984897492552","0.323223069698056","0.0346453460686236","0","0.109040917251275","0.0182081111134055"
"565","2010","S0CT00177","0.64499484004128","0","0.0325077399380805","0.32249742002064","0","0","0"
"566","2010","S0CT00193","0.442573292662261","0.0423657007286901","0","0.185138112184376","0.113857820708355","0","0.216065073716319"
"567","2010","S0DE00068","0.119052691722916","0","0","0.0170054522036393","0","0","0.863941856073445"
"568","2010","S0DE00092","0.9409200968523","0","0","0","0.0590799031476998","0","0"
"569","2010","S0FL00338","0.00450744321214637","0.970225157852715","0.00337210977149296","0.0130598233006505","0","0.00883546586299546","0"
"570","2010","S0FL00346","0.0506329113924051","0","0","0","0","0","0.949367088607595"
"571","2010","S0FL00395","0.631201862797779","0","0.368798137202221","0","0","0","0"
"572","2010","S0FL00403","0.205742795338776","0","0","0","0","0","0.794257204661224"
"573","2010","S0FL00411","0.119353775140125","0","0.0494559841740851","0.115397296406198","0","0.0824266402901418","0.633366303989449"
"574","2010","S0FL00429","0.945902082769813","0","0","0","0","0","0.0540979172301866"
"575","2010","S0FL00437","0.169275929549902","0","0.830724070450098","0","0","0","0"
"576","2010","S0FL00486","0.0411764323086134","0","5.36871697425619e-05","0.00667022411953042","0.230204076320379","0.545988754978265","0.17590682510347"
"577","2010","S0GA00328","0.162059825823552","0","0.724346838318819","0","0","0.11359333585763","0"
"578","2010","S0IA00028","0.0616985911033719","0","0.00509687663399869","0.00013191915993879","0.026863538023899","0.415095629398305","0.491113445680487"
"579","2010","S0IA00101","1","0","0","0","0","0","0"
"580","2010","S0IA00119","1","0","0","0","0","0","0"
"581","2010","S0IA00127","0.00213501484123022","0.197990679767203","0.744944565837969","0","0.0300792727946649","0.0239529683955031","0.000897498363429296"
"582","2010","S0ID00107","0.31174363442734","0","0.688256365572659","0","0","0","0"
"583","2010","S0IL00204","0.00209015292496406","0","0.986942794375228","0","0.00912136897382166","0","0.00184568372598577"
"584","2010","S0IL00238","0.465421211417962","0","0","0","0","0","0.534578788582038"
"585","2010","S0IL00253","1","0","0","0","0","0","0"
"586","2010","S0IL00261","0.00137955839893256","0.901901685403733","0.000611894068085334","0.000140684785737071","0.0167092845517596","0.00125514558841327","0.078001747203339"
"587","2010","S0IL00279","0.363892806770099","0","0.25045335482571","0.385653838404191","0","0","0"
"588","2010","S0IL00287","0.22706246731829","0","0.77293753268171","0","0","0","0"
"589","2010","S0IL00303","0.280137110462913","0.507561400328494","0","0","0.0117994100294985","0.0769049070823926","0.123597172096702"
"590","2010","S0IL00311","0.219391060246167","0","0.765493413949471","0.0151155258043619","0","0","0"
"591","2010","S0IL00329","0.203004280169756","0","0.176239616961079","0.0147584243171678","0","0.503473103848526","0.102524574703471"
"592","2010","S0IL00337","0.216168167143121","0","0","0.0284450512722049","0.032071795309411","0.35224929242935","0.371065693845913"
"593","2010","S0IL00352","0.266589728793999","0","0.594056549336411","0.13935372186959","0","0","0"
"594","2010","S0IN00053","0.0073551424761179","0.247673026154642","0.0341450319541384","0","0.00968335341549287","0.694957975916254","0.00618547008335539"
"595","2010","S0IN00095","0.688946135831382","0","0","0.016440281030445","0.0599531615925059","0","0.234660421545667"
"596","2010","S0IN00103","0.576991910659317","0","0.161357291144678","0","0","0.261650798196005","0"
"597","2010","S0IN00111","0.0782259377883937","0","0.190000542858694","0","0","0","0.731773519352912"
"598","2010","S0IN00186","0.0122946585391053","0","0","0","0","0.987705341460895","0"
"599","2010","S0KS00091","0.00649455499779257","0","0.987432959432281","0.000739898948607682","0.0053325866213189","0","0"
"600","2010","S0KS00109","0.0374950076080378","0.82836340203028","0.017472759304226","0","0.00382974657025735","0.0822109129400349","0.0306281715471637"
"601","2010","S0KS00125","1","0","0","0","0","0","0"
"602","2010","S0KS00141","0.120126253249164","0","0.861307092461938","0.0185666542888971","0","0","0"
"603","2010","S0KS00158","0.846899719316152","0","0.076550140341924","0.076550140341924","0","0","0"
"604","2010","S0KY00115","0.913949120710261","0","0.0860508792897388","0","0","0","0"
"605","2010","S0KY00123","0.00599237884561481","0.913102389916959","0.065092580467464","0.000265690627884854","0.012479883810404","0.00306707633167281","0"
"606","2010","S0KY00131","0.76400389431698","0","0","0.00134363870275533","0.0237434121965637","0.210909054783701","0"
"607","2010","S0KY00156","0.044181460530312","0.748924031720211","0.0215474755153434","0.0145444390329454","0","0.155372691702013","0.0154299014991753"
"608","2010","S0KY00164","0.48005328005328","0","0.51994671994672","0","0","0","0"
"609","2010","S0KY00172","1","0","0","0","0","0","0"
"610","2010","S0KY00206","0.130581297388374","0","0.301507067303192","0.0259290461480857","0.541982589160348","0","0"
"611","2010","S0LA00154","0.00732153254064365","0.909992756859956","0.000870075052649544","0","0","0.0783586081085605","0.00345702743819037"
"612","2010","S0LA00170","0.399876231241298","0","0.395234902789954","0.122376360167088","0","0.0825125058016606","0"
"613","2010","S0LA00196","0.877878219341634","0","0","0","0.122121780658366","0","0"
"614","2010","S0MA00075","0.0195850224471802","0.934196532475392","0.000268139261329963","0.000388213330549917","1.41263610847005e-05","0.0455479661244629","0"
"615","2010","S0MA00091","0.128893049505788","0.646430754562475","0.154231270496057","0.0119573951120868","0.00334184252107754","0.0157394343184256","0.0394062534840895"
"616","2010","S0MA00109","0.0384736252290214","0","0.321343513381572","0.0985208887975329","0.356805683750464","0.156756404200357","0.0280998846410532"
"617","2010","S0MA00117","0.0585482987303505","0.790059659209666","0.107197911206291","0.00027893001852998","0","0.0439152008351624","0"
"618","2010","S0MA00133","1","0","0","0","0","0","0"
"619","2010","S0MA00141","1","0","0","0","0","0","0"
"620","2010","S0MD00242","0.954435697274411","0","0.0455643027255888","0","0","0","0"
"621","2010","S0MD00259","0.108600051920593","0","0.808808672615641","0","0.0291662366015157","0.0534250388622509","0"
"622","2010","S0MD00275","0.466966966966967","0","0","0.533033033033033","0","0","0"
"623","2010","S0MD00291","0.908698777857656","0","0","0","0.0913012221423436","0","0"
"624","2010","S0MD00309","1","0","0","0","0","0","0"
"625","2010","S0MD00358","1","0","0","0","0","0","0"
"626","2010","S0MO00183","0.00383566788319026","0.775722404609172","0.000268667201113677","0.000804883903076386","0.000294234594667396","0.00226753441189546","0.216806607396884"
"627","2010","S0MO00191","0.106964322399507","0","0.583784153940971","0.275080462918578","0","0.0341710607409436","0"
"628","2010","S0MO00217","1","0","0","0","0","0","0"
"629","2010","S0MO00233","1","0","0","0","0","0","0"
"630","2010","S0MO00266","1","0","0","0","0","0","0"
"631","2010","S0NC00152","0.102336724295139","0","0.000274137509758699","0.00238380443268434","0.00606082277009994","0.0274137509758699","0.861530760016448"
"632","2010","S0NC00160","0.535475394171046","0","0.464524605828954","0","0","0","0"
"633","2010","S0NC00194","0.193110140708394","0","0","0","0.806889859291606","0","0"
"634","2010","S0NC00202","0.000424635083663053","0.874657380555406","0","0.00315848971928639","0.0581380816719545","0.053396086540346","0.0102253264293444"
"635","2010","S0NC00210","1","0","0","0","0","0","0"
"636","2010","S0ND00093","0.63108387712876","0","0","0","0.0203883495145631","0.348527773356677","0"
"637","2010","S0ND00101","0.163198051366551","0.521868395601247","0.0716409356306193","0.172296450191639","0.0709961672099438","0","0"
"638","2010","S0NH00235","0.0128075821613606","0.742981075585683","0.0871652714003389","0.00103131674274143","0.00170894473076063","2.85099580325154e-05","0.154277299421083"
"639","2010","S0NH00250","0.0175964145891211","0.856468692625313","0.0430067606449529","0.00991286090568663","0.00776610444068477","0.0548211280146041","0.0104280387796377"
"640","2010","S0NH00268","0.240253965116854","0","0.00728790948169376","0.239290478778596","0.0314244774939473","0","0.48174316912891"
"641","2010","S0NH00276","0.993604093380237","0","0","0.00639590661976335","0","0","0"
"642","2010","S0NV00138","0.00780891668864888","0.97887915136507","0.00566021918426305","0.000627791576707835","0.0051742695869582","0.000664587097924806","0.00118506450042728"
"643","2010","S0NV00146","0.463087431693989","0","0.256830601092896","0.280081967213115","0","0","0"
"644","2010","S0NV00153","1","0","0","0","0","0","0"
"645","2010","S0NV00161","0.577345731191885","0","0.084530853761623","0","0","0.338123415046492","0"
"646","2010","S0NV00179","0.00504604945355253","0.803734756961847","0.100447000605526","0.0554929366647087","0.025366320511454","0.00873136647019202","0.00118156933271949"
"647","2010","S0NV00203","0.0628440982946153","0","0","0.00341809392433805","0","0.552864484783378","0.380873322997668"
"648","2010","S0NV00229","0.390986601705238","0","0.609013398294763","0","0","0","0"
"649","2010","S0NV00252","0.0258263194847999","0","0","0.0844232938300819","0","0.0105055031734647","0.879244883511654"
"650","2010","S0NV00278","0.753478598964279","0","0","0","0","0.0810707963137605","0.16545060472196"
"651","2010","S0NY00287","0.0248833004912756","0","0","0","0","0.00509921203703171","0.970017487471693"
"652","2010","S0NY00410","0.00285095805111341","0.952852068632671","5.63540813237624e-05","0.000429128713864056","0.000683356697853912","0.0246236873719261","0.0185044464512477"
"653","2010","S0NY00477","0.00136496071394891","0","0","0","0","0","0.998635039286051"
"654","2010","S0NY00550","0.0183877541348751","0","0","0","0","0.402255817259845","0.579356428605279"
"655","2010","S0NY00576","0.263341303823982","0","0.13790802424512","0","0","0.135350052827671","0.463400619103227"
"656","2010","S0NY00592","0.0117112474820818","0","0","0","0.519838853234647","0.468449899283272","0"
"657","2010","S0NY00600","1","0","0","0","0","0","0"
"658","2010","S0OH00133","0.00644649394101018","0","0.869998853188046","0.0121750927006329","0.0534771611489235","0.0331050934833776","0.0247973055380095"
"659","2010","S0OH00141","0.0653628910884077","0","0","0.00602014979549197","0.0154222072702162","0","0.913194751845884"
"660","2010","S0OH00158","0.000244115224187405","0.0387733345103711","0.41116120027222","0.0158846046617","1.12599273149172e-05","0.0111955205306759","0.522729964873531"
"661","2010","S0OH00182","0.00158803351515492","0.142578867457684","0","0","0","0.138057695551932","0.717775403475229"
"662","2010","S0OH00190","0.40958555221116","0","0.59041444778884","0","0","0","0"
"663","2010","S0OH00257","1","0","0","0","0","0","0"
"664","2010","S0OR00196","0.835526315789474","0","0","0","0","0","0.164473684210526"
"665","2010","S0OR00204","0.260637550905772","0","0.739362449094228","0","0","0","0"
"666","2010","S0OR00212","1","0","0","0","0","0","0"
"667","2010","S0OR00220","0.0671326790805032","0.819047497090757","0","0","0.0276582155896999","0.0861616082390397","0"
"668","2010","S0OR00238","1","0","0","0","0","0","0"
"669","2010","S0PA00400","1","0","0","0","0","0","0"
"670","2010","S0PA00426","0.610669693530079","0","0","0.389330306469921","0","0","0"
"671","2010","S0PA00434","0.0161579834965995","0.982831730183959","0.000532065683295777","0","0.000689237886141349","-0.000211017249995105","0"
"672","2010","S0SC00180","0.137633666781649","0","0","0","0.862366333218351","0","0"
"673","2010","S0SC00214","0.433015346329324","0","0.240564081294069","0.0771464122770635","0.0418913313977603","0.207382828701783","0"
"674","2010","S0UT00132","1","0","0","0","0","0","0"
"675","2010","S0UT00140","0.499279821919602","0.0760412822740962","0.223433761472258","0.0943016653374124","0","0.0712321592248265","0.0357113097718047"
"676","2010","S0UT00157","0.428912526388111","0","0.395287667256974","0.00453501370707893","0.00331056000616762","0.167954232641668","0"
"677","2010","S0UT00165","0.838952558635394","0","0","0.0277851812366738","0","0","0.133262260127932"
"678","2010","S0UT00173","1","0","0","0","0","0","0"
"679","2010","S0VT00106","0.971916299559471","0","0","0","0.0280837004405286","0","0"
"680","2010","S0VT00114","0.160082947185172","0","0.800542740841248","0","0","0.0393743119735798","0"
"681","2010","S0WA00209","1","0","0","0","0","0","0"
"682","2010","S0WA00233","1","0","0","0","0","0","0"
"683","2010","S0WA00241","0.42824700119052","0","0.42741997338838","0","0.114133171484882","0.0261981065065078","0.00400174742971097"
"684","2010","S0WA00258","0.521340936581994","0","0.218420597891826","0","0","0.0528771384136858","0.207361327112494"
"685","2010","S0WA00266","0.2517063426003","0","0","0","0","0.7482936573997","0"
"686","2010","S0WA00282","1","0","0","0","0","0","0"
"687","2010","S0WA00308","0.091393266179502","0","0.875875656118402","0.0297715952408785","0.00134858882866649","0.00161089363255089","0"
"688","2010","S0WA00316","1","0","0","0","0","0","0"
"689","2010","S0WA00357","0.01153797497759","0","0.461235014640686","0","0.00201926629436277","0.525207744087361","0"
"690","2010","S0WI00163","0.882654541936732","0","0.0765212344006965","0","0.0408242236625713","0","0"
"691","2010","S0WI00171","0.0401113686622439","0","0.807464431300456","0.00115065409106653","0.016768576985586","0.0590913329603282","0.0754136360003197"
"692","2010","S0WI00189","0.209385290889133","0","0","0","0","0.790614709110867","0"
"693","2010","S0WI00197","0.219553955620553","0","0.627455072137694","0","0.116738195010828","0.033440391484096","0.00281238574682903"
"694","2010","S0WV00090","0.326847899984892","0","0","0.0962239386614292","0","0.364471596917963","0.212456564435715"
"695","2010","S0WV00108","0.121541890651632","0","0.83571522223679","0","0","0.0427428871115773","0"
"696","2010","S0WV00140","1","0","0","0","0","0","0"
"697","2010","S2CA00286","0.000754979112812626","0.681516747924915","0","0.0030021923366382","5.11272536893426e-06","0.308544522975906","0.00617644492435893"
"698","2010","S2CA00351","0.0381526931312799","0.181150041963746","0.539109623424399","0.00343161478065118","0","0.196092273180068","0.0420637535198563"
"699","2010","S2NC00075","0.0309064384148884","0","0.792648091428226","0.00897302639140214","0.00981949082940931","0.137826054494189","0.0198268984418846"
"700","2010","S2SD00068","0.104397748592871","0","0.0149793621013133","0.202491557223265","0.678131332082552","0","0"
"701","2010","S2UT00104","0.131437251893054","0.860020331724061","0.0019790575511482","0","0.00656335883173759","0","0"
"702","2010","S2WA00189","0.137953669206938","0","0.00585176021668644","0.0383348901960926","0.185061691438217","0.42707029686187","0.205727692080197"
"703","2010","S4AK00099","0.763571281062848","0","0","0.0591863426722654","0","0.177242376264886","0"
"704","2010","S4AR00046","0.185496320229761","0","0.426243044336744","0.0162268892478909","0.00405672231197272","0","0.367977023873631"
"705","2010","S4AZ00055","0.863652581681024","0","0.105764819817524","0","0","0.0305825985014527","0"
"706","2010","S4HI00011","0.298177951150665","0","0.22858431018936","0","0.00703728388285569","0.46620045477712","0"
"707","2010","S4HI00102","0.238412514484357","0","0.00115874855156431","0","0.0362108922363847","0.724217844727694","0"
"708","2010","S4IL00180","1","0","0","0","0","0","0"
"709","2010","S4KY00059","0.0176911604931607","0.831462948841666","0.0360733397666462","0.0083583580206091","0.00938138973054316","0.00420549710838333","0.0928273060389913"
"710","2010","S4LA00057","0.023822999696536","0","0.965697616999729","0.00035015074438457","0.0101292325593506","0","0"
"711","2010","S4NC00089","0.00124788213627993","0.943034806629834","0","0.000164825046040516","0.0019171270718232","0.0192891344383057","0.0343462246777164"
"712","2010","S4OK00174","0.0287037532476026","0.892652243446828","0","0.000612362589996492","0.0159303452417049","0.0621012954738676","0"
"713","2010","S4OR00065","1","0","0","0","0","0","0"
"714","2010","S4PA00121","0.0928257085695754","0.0263499678047542","0.0381110242474851","1.09667503795279e-05","0.235570498188136","0.295162253071865","0.311969581367804"
"715","2010","S4SC00083","0.0553201037096131","0","0","0","0.918528121260471","0.0261517750299162","0"
"716","2010","S4VT00017","0.000473025708947281","0.591356046451125","0.00193940540668385","0.0470187554693598","0","0.359212766963884","0"
"717","2010","S4WV00084","0.0133302917693808","0","0.982393171198352","0.00427653703226756","0","0","0"
"718","2010","S6AZ00019","0.130847276655299","0","2.74417548752772e-05","0","0.000942998485714072","0.795833343727937","0.0723489393761741"
"719","2010","S6DE00131","0.347491237401634","0","0.0160604448808696","0.359352454209457","0.238669994408303","0","0.0384258690997368"
"720","2010","S6FL00160","0.0208270329285697","0.702281985248083","0.0482769048945816","0","0.0802674617930031","0.116046316304361","0.0323002988314015"
"721","2010","S6GA00119","0.117483230541531","0","0","0","0.18294023871034","0.395196116105909","0.30438041464222"
"722","2010","S6IL00185","0.117592449326938","0","0.882407550673062","0","0","0","0"
"723","2010","S6MD00140","0.00965842121700555","0.901712099954845","0","0.00196765313611035","0","0.0512585728278221","0.0354032528642165"
"724","2010","S6MO00297","0.0076805231256744","0.900050802448625","5.22356283191782e-05","4.52583061249197e-05","0.0267129608851318","0.0629079140559853","0.00255030555013923"
"725","2010","S6NV00028","0.00826080611096621","0.919552305665625","0.000344960383674156","0.00214456772937509","0.0603994906597088","0.00226354065522222","0.00703432879542837"
"726","2010","S6OR00110","0.000529534523268012","0.749648786227442","0.0187524060724901","0.00120469104043473","0.113895992006147","0.102084194930131","0.0138843952000873"
"727","2010","S6PA00100","0.0170114521647771","0.884331989206462","0.00187087027680327","0.000819870680641898","0.00164647503835011","0.094319342632966","0"
"728","2010","S6UT00188","0.151357827476038","0","0.848642172523962","0","0","0","0"
"729","2010","S8AR00112","0.0196081638084243","0.0921618451733929","0.762659056498474","0.00156387320937447","0.0229388513495306","0.101068209960804","0"
"730","2010","S8CO00172","1","0","0","0","0","0","0"
"731","2010","S8ID00027","0.615808064590119","0","0.264209367402174","0","0.0119500894536447","0.108032478554062","0"
"732","2010","S8IN00080","0.213066072754269","0","0","0","0","0","0.786933927245731"
"733","2010","S8NC00270","0.934845097412967","0","0","0.0533375918236985","0.0118173107633344","0","0"
"734","2010","S8OK00241","0.552","0","0.448","0","0","0","0"
"735","2010","S8WI00026","0.0045402396914276","-7.28548784704292e-05","0.890233180513958","0.00175581379685051","0.0436246929767448","0.0518810927558228","0.00803783514366668"
"736","2010","S8WV00101","1","0","0","0","0","0","0"
"737","2010","S0GA00310","0","0.757657755168308","0.0350867698524371","0.00541184110834506","0","0","0.20184363387091"
"738","2010","S0IN00152","0","0.97200028505572","0","0","0","0.0093075365694946","0.0186921783747852"
"739","2010","S0NH00227","0","0.920177850480301","0.0015996972017263","0.000108763747737714","0.000832695252679939","0.0772809933175553","0"
"740","2010","H0AR03071","0","0","1","0","0","0","0"
"741","2010","H0MN03082","0","0","1","0","0","0","0"
"742","2010","H0MS01043","0","0","1","0","0","0","0"
"743","2010","H0MS02066","0","0","1","0","0","0","0"
"744","2010","H0MS04120","0","0","0.78740157480315","0.21259842519685","0","0","0"
"745","2010","H0OR01129","0","0","1","0","0","0","0"
"746","2010","H0TN06208","0","0","0.431888544891641","0.245743034055728","0.322368421052632","0","0"
"747","2010","H0TX04102","0","0","1","0","0","0","0"
"748","2010","H2MI01068","0","0","0.869565217391304","0","0.130434782608696","0","0"
"749","2010","H2VA09010","0","0","1","0","0","0","0"
"750","2010","H6CO03139","0","0","1","0","0","0","0"
"751","2010","H6NV01158","0","0","0.959489568563905","0.0405104314360948","0","0","0"
"752","2010","H8LA02112","0","0","1","0","0","0","0"
"753","2010","H8MS03067","0","0","1","0","0","0","0"
"754","2010","S0AR00044","0","0","0.881343095177985","0","0.118656904822015","0","0"
"755","2010","S0AZ00194","0","0","0.663509622670101","0.306864676466131","0.0296257008637672","0","0"
